time;joint_1;joint_2;joint_3;joint_4;joint_5;joint_6;joint_7;x;y;z;alpha;beta;gamma
0.7680108547210693;0.00018828207180687784;0.6663716402657109;-0.001804661119217954;-2.1233781942476067;0.0022503004320046927;2.7843123237251453;-0.0031336456539787783;0.5983947754208783;0.00011579388262489478;0.049400154242224964;0.0001279767096356589;0.005497370006687613;8.253968452378671e-05
0.8422491550445557;0.00021689079932540878;0.6831729650638279;-0.0018443710540956282;-2.1163804535716055;0.002415938651151972;2.79478021328491;-0.0032271389541183026;0.598471627656942;8.710731752681068e-05;0.04564084298437007;9.442937138278669e-05;0.005001901539755065;5.186187807032927e-05
0.9275429248809814;0.0002494735508928869;0.6831359040668659;-0.0018903926515170255;-2.1203607217441536;0.0024845758730536183;2.786915770264242;-0.003238720930157424;0.5970149661999018;6.637193927609628e-05;0.048458151130621865;7.706680002311752e-05;0.009398465768565943;-2.9025035137884136e-05
1.0247015953063965;0.00038161694964067294;0.5927589489695286;-0.002126818119958074;-2.151971290108187;0.002181376141179747;2.725502872607114;-0.0029809911311184933;0.5977486697790338;-3.634133158460358e-05;0.08747412075257538;-2.459403897639695e-05;0.006663902559962777;-0.00013741291233642148
1.0984630584716797;0.00043399180772007995;0.4659243061540481;-0.0023694365978474963;-2.1830292400999705;0.0015281306258998484;2.6396047813497425;-0.002608317924913006;0.5988382991223526;-9.195096616027787e-05;0.13640600757348326;-3.2126277090387274e-05;0.004663935522985127;-0.00017665142532513308
1.1891827583312988;0.000511466186962739;0.4576131087839035;-0.0023003530972061093;-2.1857606490908816;0.0012872710576274926;2.6349076492552426;-0.003170445121552845;0.597026599580664;0.0002824615194749291;0.13549112234507404;-3.979171977375908e-07;0.009512455116151019;0.0026645813450219082
1.275028944015503;0.007493822936955219;0.42240537923830823;0.005892192572729993;-2.266998807483751;-0.008174846558544946;2.66958671505986;-0.01914952771250711;0.5751162617764772;0.011277529600974686;0.13629924338524865;-0.00020810118682031668;0.009123638076899528;0.05657391568942351
1.3512465953826904;0.03890574829979032;0.26811801590341044;0.050225218234556834;-2.514563379156134;-0.04233895965146761;2.7909522599527774;-0.06586105783104657;0.4733608110229443;0.061940629436649075;0.13992126055111587;-0.0010334386156214165;0.007657545527939305;0.24476423771895922
1.434922218322754;0.14323570889091153;0.007188033179809317;0.20439832218545684;-2.9249049612462725;-0.012577250851228516;2.9260388341336734;-0.11532297442155492;0.3295180884425008;0.13262317505668844;0.14434255668901366;-0.0035424354176330857;0.004935232511825463;0.528189431655131
1.5286223888397217;0.1845916969236434;-0.17705527887529904;0.5173634551729211;-3.0711075395849665;0.534034500389879;2.8686732445479164;-0.5044063456234316;0.264827215482977;0.17046893788954595;0.1719319189633446;0.024851602733016998;-0.018320778244731176;0.7173096530236934
1.656785249710083;0.5228671491753589;-0.3524437082299978;1.2607717572087536;-3.049791175782956;1.0496281713636488;2.752397589760828;-0.25649090583459344;0.04497738453557016;0.2751939060518081;0.1530061043775765;-0.0013190936993471443;0.002058003522448568;1.086574955830954
1.7344789505004883;0.43238850113093985;-0.32207704752483934;1.6544388472666558;-2.7966268683929005;0.8592942706576316;2.6904579417781442;-0.019076283008102823;-0.09162018588905811;0.3439637514143483;0.1567531529591989;-0.003009071069454304;-0.00044420698175204993;1.383100074520648
1.8226597309112549;0.1788332630329048;-0.45913345705796127;2.0176225110284207;-2.518889744060904;0.8443522287536744;2.562610581047363;-0.04080177660342521;-0.18306736809264207;0.39080248536573353;0.15846814757494226;-0.0018545431552354052;-0.002260327299235763;1.5464910168112171
1.925065040588379;0.13860905823994685;-0.5075594016540332;2.0708029123579133;-2.451395703661918;0.8438303962382716;2.53603212636218;-0.048530344083602905;-0.19967905700817207;0.3993247108640426;0.15884152934416038;-0.0017486761575866462;-0.00248451916387768;1.5707546613587862
2.0035758018493652;0.13436191117401242;-0.5143000293667144;2.0763503817284645;-2.450636388556237;0.8555725951937068;2.538207862258563;-0.05630013000605594;-0.19913020264359366;0.3991618069142721;0.15534751997582089;-0.002374903815636995;-0.004913277012959053;1.5705717036296123
2.079348087310791;0.02236397573840998;-0.5900661529444551;2.2405002832014658;-2.411520178107124;0.9973315558160154;2.5919441801030514;-0.16729444866105103;-0.19907223048499567;0.40053216897132504;0.10948397478120345;0.0021949592144483478;-0.0014513346648371702;1.5694489981054336
2.16624116897583;-0.10690234047833336;-0.713056804719153;2.3827697329792814;-2.3516497525079942;1.146221028284443;2.628060215410892;-0.2526689119863379;-0.19897408774998734;0.3996018221555148;0.06808543394346751;-0.0011338058456752923;-0.0034423160845854046;1.5704866566696178
2.239912986755371;-0.11423625697632778;-0.7195769765630056;2.387658896036597;-2.3498276060403134;1.1507831526635153;2.628115337594489;-0.25556905248810047;-0.19826314741970716;0.39940885277074234;0.06636849702184949;-0.0017436869365685004;-0.005518854152708333;1.5702190127650808
2.309088706970215;-0.101678369336764;-0.7041982001008558;2.3631005075271476;-2.3620150337489276;1.128627230077437;2.6154064834954456;-0.23199336089398725;-0.19801320462966132;0.39936510289556587;0.07846922255209603;-0.001775143399283386;-0.005838232670804102;1.5700006527613615
2.407226324081421;0.012874488084001268;-0.5912986544790164;2.202742505162723;-2.4273842118026536;0.9518708510516882;2.5633323474998573;-0.10687843225569038;-0.19879508528748613;0.3996901360484053;0.13703448191015427;-0.0010386124779609394;-0.0033677664185331273;1.57002048229064
2.507526397705078;0.1385283515450002;-0.5224590718833397;2.0720735982898324;-2.447912071878604;0.8648620038011297;2.532497761700971;-0.06004578386473236;-0.1992376555595347;0.3998337805357441;0.15799253999977644;-0.0006836389451173738;-0.0024970853938734144;1.5703034977467105
2.5785374641418457;0.14929412253471774;-0.5181795038147632;2.059249892292347;-2.4495542650760695;0.8571590402479723;2.5282559777997524;-0.05770750539183922;-0.19927093100122206;0.3998102771904788;0.1593039084593283;-0.0007327686776465029;-0.002502512339065412;1.5703385195723496

2.670107364654541;0.14931159124102145;-0.5181800471040305;2.059230272449205;-2.4495560407310295;0.8571580118844975;2.528252900325115;-0.05770668511451982;-0.1988359876735369;0.39967425434271253;0.15890179900401907;-0.0010949826305613423;-0.0041208788141458815;1.5700736911567177
2.7843704223632812;0.15423379520970482;-0.5173788581099088;2.0502182814384105;-2.462920120331236;0.8603083699024836;2.5328924526693557;-0.057348277968718886;-0.19218903370346935;0.39643646436851415;0.15856501690924493;-0.0012825457819307356;-0.004926811589527881;1.5573167740247167
2.868253231048584;0.20666389212462688;-0.45429946999834403;1.9673451450685242;-2.580206859482396;0.8713652943273598;2.6013516559030254;-0.0471474368421525;-0.13610884852587787;0.3683698228089513;0.157262573442856;-0.0017820811519851621;-0.004045144130779664;1.4259853623379017
2.9574408531188965;0.4537095831091902;-0.32673178153723237;1.6074949731056876;-2.900009809091645;0.9267420711268555;2.7410541312851633;-0.10967408652764155;-0.009036293297903918;0.304301402527;0.15405361267398412;-0.001180452217549508;-0.0015050781567879866;1.1589978932642189
3.039158344268799;0.45613312216145063;-0.35672186862703636;1.2048701936329946;-3.0698312806619192;1.1011936481999234;2.7480688811391483;-0.429358860277258;0.13232439927510442;0.2426008612346246;0.15458281544873215;0.014978988750632267;-0.0029090756569852927;0.884659091302956
3.122666835784912;-0.44227159248622616;-0.14038399622808972;1.1603268727003;-2.9926206466822878;0.589199037401043;2.9107081872223297;-0.4058375652893411;0.3178443052624887;0.15227760795446493;0.14929604002753138;0.017498964665710208;-0.0008520476037837208;0.5330699042706135
3.1945321559906006;-0.5896151128219342;0.24230495391071472;0.692373627828963;-2.6301721188989236;-0.45420447661426966;2.764415896276498;0.22763787697407878;0.4743824593674223;0.0626120003488439;0.14223809131182868;0.001550484075726802;0.0044074850373961305;0.24016470453109157
3.2606711387634277;-0.5518623431536174;0.4200772104623729;0.5377830588625949;-2.316275558375731;-0.4725546457108205;2.6473935470797083;0.2931094853273688;0.5640576764165826;0.016278608291238165;0.13877717104200948;0.0006036989424619677;0.00414726625845372;0.06700527551421333
3.338122844696045;-0.5313077810282669;0.5110173480975373;0.5033931555635194;-2.1786100616303767;-0.46500600325218633;2.5832942864682464;0.3148231394921641;0.5976758228871524;-0.00031589136902347427;0.13765191638491364;0.0009086872617133036;0.0046073795449075375;0.0010177227860792368
3.4306764602661133;-0.5294368510144674;0.5263123995570878;0.5011131231108537;-2.1641810290648804;-0.4654460779377354;2.5788285581576584;0.3173941929655433;0.5981368032179386;-0.0005839386180580145;0.13514821188524262;0.002540600534374673;0.008589189144421494;-0.0015540261012092012
3.5039947032928467;-0.5083737889372011;0.5813957624357933;0.46428472712705204;-2.1493081648115764;-0.507215433744026;2.616192511922754;0.34602809824021286;0.5981813914125962;-0.00033206791688236654;0.11223772620189558;0.0024038248655654034;0.008002120077475342;-0.0010599548856297513
3.5694031715393066;-0.4493564800794756;0.6761154345496023;0.3988592416013894;-2.1132874713452003;-0.5701328298687605;2.678389806461672;0.39041155623337076;0.5983632406489658;0.00019005725796789427;0.07177186641180618;0.0019309230930317867;0.00599441351663226;-0.0001091443384078789
3.639530658721924;-0.4174629943124706;0.7385371084129124;0.35910830174958086;-2.083264976855842;-0.6055643407855289;2.715899706429171;0.4164486404076051;0.5986190473843915;0.0005705398822318966;0.04584767469860465;0.0016980968538662488;0.004547761152138158;0.00015471464222815395
3.7384002208709717;-0.41959080928342996;0.7393778386830814;0.3615559226186291;-2.0855999297135837;-0.60474678267685;2.7135224701092464;0.4148295719122119;0.5972549392391621;0.0010823720051200663;0.04654910134122077;0.0031129177227433693;0.008927681033640535;0.00029266502486658845
3.81437349319458;-0.4472370504046643;0.687250481198157;0.395838892288209;-2.1166215729134548;-0.5723160269377043;2.6742600321520626;0.38593846933961107;0.5978319332653113;0.0008709170029988765;0.08058694329928091;0.0023094132672518315;0.006868344866765513;0.0003091672689897753
3.8994626998901367;-0.509315486100022;0.5768270224303129;0.47465207697565015;-2.150746761718196;-0.5126317361390482;2.612557445984362;0.343833429519127;0.598637874393398;0.0005694587782554383;0.12115021386673262;0.0016156739530994101;0.004714821441281046;0.0002257245024441399
3.970710515975952;-0.5377178187313381;0.5294652800819799;0.5109998961049627;-2.1627482935336073;-0.47756315261989446;2.5786996765579753;0.3250895010935735;0.5990141215224605;0.00036980616534108796;0.1374487654578831;0.0014703929651624385;0.004102280403509591;9.965022901257434e-05
4.048433065414429;-0.5406431806269172;0.5296237664745025;0.5145169315096902;-2.164991227892138;-0.47612500779396827;2.576212241355795;0.3246956457625547;0.5973941761519923;0.001133941052865491;0.1360981359992125;0.0031881729016423354;0.008206627517938965;0.001645487899913825
4.131304502487183;-0.5532691603560949;0.4879253022429779;0.5357922308815644;-2.2408760823363125;-0.4862216378965294;2.6182617829517216;0.3043482006516425;0.5566763118935568;0.022792798977857374;0.13763720755601827;0.0026836398140602704;0.007770501306878675;0.08657176254456982
4.228765249252319;-0.595866215550851;0.277197070820006;0.6731607369088071;-2.5961468865309323;-0.48331326380648276;2.7693973844752753;0.23400035412126563;0.4663967634089047;0.07037922780270316;0.1407146315636921;0.0010693497189965665;0.006744809507408724;0.2748451350188015
4.300702333450317;-0.6838827607066764;0.03842664663302342;1.1332592409159732;-2.963224128355292;-0.05472483501691716;2.9583793007042107;-0.08118112422263879;0.32605066129049926;0.14317228534699997;0.13944778005339067;-0.01041912292765854;0.0009509562096421161;0.5866340054585275
4.365141868591309;-0.08599957333902708;-0.2344039519214136;1.0703801752079354;-3.07041249699461;0.8552560312409274;2.8380211316934423;-0.4513441468065569;0.22155147864078176;0.1960980709432814;0.15109924472599306;-0.013546670387026411;-0.00470256674921937;0.7278870841942527
4.435803651809692;0.45175892706866216;-0.3559208085640262;1.425242040386144;-2.9656431770995626;0.996629808751206;2.717124692711998;-0.2198383062957272;0.004443735082691423;0.3132443271020037;0.15513602809947813;-0.0016744732138781167;0.0013571927003129048;1.237183634982064
4.511506080627441;0.2561102584164052;-0.3963718473254092;1.832854452674746;-2.705586057753342;0.8901125449560388;2.6301567605804905;-0.14921036219022366;-0.09783476446818426;0.36803319569401516;0.15759887512265003;-0.0023526121671439875;-0.0010678261714979255;1.4706044150012505
4.598940134048462;0.16060822135488362;-0.4803374940568981;1.9854547999766803;-2.542084939625198;0.8802580162795994;2.558989698133338;-0.1598785644281855;-0.14957089150511604;0.39594603081006724;0.15878853744094426;-0.001973789042271371;-0.0019818134347568015;1.5599653669592795
4.673281192779541;0.1447782887840403;-0.49520599866379555;2.001638391639969;-2.5169263715939145;0.880825299091792;2.5493503805081654;-0.16303471430383976;-0.15496752026065477;0.39894426471757355;0.1585870304636811;-0.0023344497170787416;-0.0035008260436378935;1.5718060075745486
4.760671138763428;0.11132379291256189;-0.52328415027227;2.0625226288714;-2.5073117018749604;0.9296892240211143;2.5691595585065947;-0.20899759468227996;-0.15464721410968552;0.39884012854792317;0.140855222482687;-0.0027599385379763804;-0.00400688946324099;1.5712945875400992
4.849250555038452;-0.07763675959412142;-0.6536697695501781;2.295800153030245;-2.4390567567228985;1.1639160459738047;2.6243446596009323;-0.3670620032457501;-0.15427161667011974;0.3994354542232082;0.07786553131036666;-0.0015072256056317655;-0.0031215623726808884;1.5705766243871073
4.949144124984741;-0.144191466061232;-0.7090933842618954;2.3586321659796985;-2.407898188211663;1.2187353809663142;2.6333757276029512;-0.39317881452658643;-0.1540800223529652;0.39960823122575284;0.06717494911449552;-0.0010579074151692667;-0.0030697368849069034;1.570518466173704
5.038026809692383;-0.13635412233195643;-0.7004743734424705;2.3423378895213522;-2.416095427597242;1.2038630181978043;2.625773529991407;-0.37570625185408923;-0.15317069697076433;0.3993033621918207;0.07876959915527096;-0.0019234838413036458;-0.00556658221132008;1.570050717487354
5.14266037940979;-0.0272913214727315;-0.6087237666201357;2.1848419959642884;-2.4764761265586133;1.0470034898085396;2.583492307136321;-0.24142795748832446;-0.15377611264723387;0.3995844295179282;0.13088348361233332;-0.0012188223606774769;-0.00324510839207671;1.5699696375027852
5.243840217590332;0.13118125425918503;-0.5083902216774621;2.0063935004805016;-2.513648747135284;0.9007195846316343;2.546633213065055;-0.17380860186492075;-0.15430201001654076;0.39981824241168107;0.15814833030865805;-0.0006911471969787997;-0.002127940672419663;1.570316681640604

5.3572587966918945;0.15258225836817907;-0.5044832183412469;1.9916375716173977;-2.5154606310633882;0.8923172653150857;2.5422696156609668;-0.17119305390955786;-0.1543386638493617;0.39979354158869257;0.15946746164566766;-0.0007307126921470048;-0.002139183092017901;1.5703328508992942
5.447904109954834;0.15410400160431692;-0.5060510602415125;1.9881842396230516;-2.5199737013702856;0.8947613603503513;2.544317417646014;-0.17167981690191336;-0.1513065213627529;0.39829633256681274;0.1589519008366525;-0.001285093341452304;-0.0042336090275462415;1.5616522589802369
5.555016279220581;0.18627338637738422;-0.470371549809077;1.9313268465007924;-2.593167393982311;0.9048757041212827;2.5763781513102026;-0.1688755661768777;-0.12650647693615455;0.38520012500605844;0.1583664780294066;-0.0013724954315085843;-0.003963768489712784;1.5131523114042986
5.622813701629639;0.26310338477269424;-0.4170263187495262;1.8245437248370164;-2.7044105738008444;0.9232695626609004;2.6419938967564587;-0.17262800319506066;-0.06221565314520804;0.3509673800692967;0.15662680726345923;-0.0018399648620507502;-0.0028928061611721663;1.3526814650794976
5.718742370605469;0.43844090332205443;-0.3616504456769114;1.3821091670531702;-2.9925189772129768;1.047991699450308;2.7333044857392244;-0.37696648312394077;0.09899070739318931;0.26401748386084745;0.1529761989989291;-0.001446315919453266;-0.001123388603684623;0.9997315553163176
5.814623117446899;-0.10020736146005449;-0.2281407002224367;1.1197649299940027;-3.032929305416709;0.7481390560977141;2.879912734043403;-0.5039410418182939;0.2822022358615891;0.16836992310026044;0.14922467942912543;0.002123535981762304;-0.0012820453833768519;0.6729046728413778
5.896413803100586;-0.8461929365581669;0.0358810142532886;1.140773162689709;-2.8655411936353685;-0.10706943579624273;2.8452093852754654;0.07530137495151878;0.4026116823717647;0.11299043454425894;0.15292030476146123;0.07801313108025244;0.027196039359962596;0.2612214438056374
5.9916300773620605;-0.6040885964002713;0.30317259144445563;0.6344229011443199;-2.5084158587041747;-0.4965701882800917;2.728596572515942;0.26834912675530953;0.5089228393452634;0.04620349215202962;0.14072794301208158;4.8756533269190266e-05;0.003614061799264666;0.16153300534310658
6.0880560874938965;-0.572364229530407;0.44974444492937327;0.5614237056361246;-2.305750671206539;-0.49553115986693186;2.625893525640837;0.3136658988657812;0.5726123378586819;0.012842628127043294;0.13854946563531206;0.0007255149284751933;0.004235256530954138;0.053322681275738006
6.181154727935791;-0.5558709667313773;0.5232891950010496;0.527455769473129;-2.175807968791564;-0.4887625099758841;2.576977737074736;0.33059916446076887;0.5967379720075475;0.00022367867828464803;0.13769828884173566;0.0009416354411739299;0.004574563810625835;0.0010200539789321666
6.272964000701904;-0.5541554255016705;0.5314441910969734;0.5252655817203795;-2.162121449286122;-0.48887087626352876;2.5726277108165596;0.33293403187978;0.598227839363055;-0.0006015666961227332;0.13574096888679754;0.002496510783318592;0.00820664747315043;-0.0015645336779877518
6.3494343757629395;-0.5388993469978498;0.5636881855080178;0.5053445053916032;-2.1512505212240725;-0.5220095799475066;2.6003163631653403;0.3625275268127708;0.5981996242097022;-0.00031214596391466803;0.11227991324105963;0.0024911787069651467;0.007915990469518712;-0.0010501835068563628
6.431324243545532;-0.4715547080675515;0.697022870966221;0.4099464200620009;-2.1040830706736084;-0.6059244284836884;2.6871668130334214;0.4197813134130546;0.5984612384451777;0.00036711904910184895;0.060367507829075434;0.0019586658974401097;0.00564601116746303;-1.3817988104424208e-05
6.504985570907593;-0.43889054865099064;0.7447391180021987;0.3789875519098782;-2.0803204008526404;-0.6342199909087238;2.7075710606470222;0.4350416221248352;0.5986371724102982;0.0005911763464876936;0.04586562090312242;0.002768446229748605;0.007429733981709733;0.0002685372407933358
6.628376483917236;-0.4459525471390382;0.7369647894753153;0.38747084952378064;-2.0870316732699665;-0.629505323477292;2.7002146657787804;0.42903793963806436;0.5973696349908286;0.0010997549369269506;0.05204279945013761;0.0031193616926053777;0.008489620690053172;0.00030420973827767494
6.70002293586731;-0.4869878991725587;0.6466456926947313;0.4507839775548872;-2.1270754312378677;-0.5802930033240461;2.6464248823998715;0.38908004334980273;0.5981235915529322;0.000809131966686685;0.09500673974844047;0.0021240206685072933;0.006003086684365267;0.0003205879734588012
6.78536319732666;-0.5480827211651702;0.5603606714468512;0.5238716417659965;-2.1573729873693552;-0.507969382290697;2.577889673496782;0.3462688231285176;0.5989837176105604;0.00042911286066053746;0.13533729242154596;0.001527756934859909;0.004053834434915149;0.00013950962157064877
6.8711137771606445;-0.5654548436114748;0.5375703697724763;0.5389529102365476;-2.1621351680762597;-0.5003151207433945;2.5695059290610525;0.3408766940804484;0.5978700141302016;0.0009369159457394518;0.13619095524522518;0.003269027034065604;0.00798478495015519;0.000818443225613437
6.942331552505493;-0.5715489074219824;0.5220210385476354;0.5515385276342482;-2.2033358178992706;-0.5076321368865258;2.593181858803852;0.33179537385352953;0.5780207401425606;0.012201503220350325;0.13693824815750272;0.0030821119495553434;0.007883162427857216;0.04481230856307652
7.0232086181640625;-0.6149650705730938;0.3268349884998756;0.6718538440080986;-2.5682483169936576;-0.5160670261513385;2.750528741602942;0.24219597217644795;0.4601245869538819;0.07837537737634373;0.14121730704823277;0.001006135861873236;0.006523584562742903;0.30629888131981897
7.0935657024383545;-0.6213282544711967;-0.03574868633851569;1.3057758756321327;-3.022400334532776;0.2930795951573075;2.996545507951267;-0.3888785672175987;0.26524560243837386;0.18350575583906845;0.1363034780086529;-0.016131189066236083;-0.007668205666531555;0.7994450921522587
7.163028717041016;0.3241804271481672;-0.3473022806858652;1.5895074643715956;-2.866080110012348;0.9382748142819102;2.7048658137565336;-0.29067244280987703;0.011022876249632519;0.3297810402504167;0.15600274185210755;-0.0018056260599854206;0.0009500804259762863;1.3013498546691922
7.224441289901733;0.11994334143244378;-0.44739720218263423;1.941431325465465;-2.59044384852489;0.8770071140797926;2.5878667068792365;-0.2559425616766893;-0.10689472331886218;0.3971021334800631;0.15899098577287307;-0.0019416343023578421;-0.0016597991744759088;1.5641680791101933
7.295776128768921;0.08486644873109217;-0.47272835068039765;2.007003059871292;-2.5683705367332736;0.9132883506069849;2.588942077068345;-0.2822977543506844;-0.10986779971902029;0.3988509294992904;0.14624101617770208;-0.002779385791185826;-0.0034678957295429668;1.5715452385653006
7.366367340087891;-0.21561041472202103;-0.6753855941694518;2.355580037728334;-2.4613904083478744;1.247455441960624;2.658726903958027;-0.5153717048006015;-0.10917739819132084;0.39951042653562935;0.06836157854749805;-0.0013787930943534722;-0.002879849422115902;1.570562971611022
7.437706232070923;-0.17284211360746626;-0.6264516778323079;2.2825584466903086;-2.4938679269151107;1.1687768065377027;2.642032307056571;-0.44274079572267855;-0.10848150704303618;0.3992397355273532;0.09615890214358179;-0.0018987738098586904;-0.004033627035674408;1.569968902720658
7.512250900268555;0.11307524328816321;-0.4669861170262788;1.9523675121551536;-2.57372260426572;0.8860414976947499;2.57461540173954;-0.2642723521248125;-0.10940245200018787;0.3997623407329984;0.15953924150600918;-0.0008017031911704174;-0.0018294289277530945;1.570342720919359

7.591995716094971;0.11455567747720075;-0.4669807330751303;1.9517971423761589;-2.5737731928035297;0.8858988156114789;2.574410211055193;-0.26416390414516266;-0.10940185991726022;0.39976014482305466;0.15956349270900588;-0.0008073466124643167;-0.0018340799228237132;1.5703420924305236
7.655417203903198;0.13794721584407643;-0.45007164193326377;1.9148037832439373;-2.615958430328913;0.8952397002941854;2.598275706418275;-0.2631264530417887;-0.0832611723538438;0.38512972043106936;0.1585187092826686;-0.001506393813753497;-0.0033820986838000544;1.5131782595539702
7.739642381668091;0.30906708971818464;-0.3493233460672811;1.3890952522367295;-2.9836673870262898;1.0126275054412348;2.742506969080539;-0.43651830260003743;0.11060248740842074;0.27450631820102184;0.15353059013066545;-0.0013476859944380843;-0.0011920214701217824;1.0815567460723774
7.798586130142212;-0.9954696239798109;0.05497379864022767;1.1588521076408798;-2.754182738963509;-0.31288842548219975;2.8028806133459128;0.18454851138256156;0.42557265395533134;0.14290459320634702;0.16296297459900594;0.04088821096445983;-0.0024444562656698882;0.39974131060696766
7.880188465118408;-0.6336914121640991;0.5246873914870491;0.606476141268625;-2.209843604877682;-0.5592913243637576;2.5714986012184795;0.3692063653606712;0.5911623371405895;0.0034288889425476165;0.1379492163013235;0.0009893508283220652;0.004391650772113462;0.015839865798739798
7.952643156051636;-0.6222938070156729;0.5621393708617068;0.5919252343707826;-2.15446368993104;-0.563981152738708;2.5602853367912237;0.38536817823945935;0.5982093462835754;-0.0004448359598412428;0.13070353715384647;0.0029095455151185827;0.008194613118885188;-0.0014040265045844335
8.023240566253662;-0.5083548514002927;0.7557966496842443;0.44276591455649106;-2.074294305746393;-0.7106786534320455;2.6785480101829005;0.4844690613709437;0.5986551229078184;0.0006295879927518387;0.04688034992282873;0.002016489361955487;0.0045195453154255215;0.00016657100905478252
8.09463882446289;-0.518258342008127;0.7404562979879792;0.45888094192131224;-2.0927485612446004;-0.6938931604806227;2.6575976193447453;0.4713836709367252;0.5976140191690508;0.0011637976975593864;0.06151791105774876;0.003228412730198381;0.007618373974542845;0.00035896905277291895
8.162044525146484;-0.6337744332388615;0.5608434142172971;0.6075302014529651;-2.154624055485749;-0.5707911749369448;2.549312725416799;0.38706566261884445;0.599081980858831;0.00043151353901294356;0.13794460508630516;0.001707047307530737;0.0038887412271209425;0.0001467415809820213
8.230695486068726;-0.6482034848756664;0.5273321054601934;0.6316812742032996;-2.222843531746085;-0.5832943874279768;2.5847644517783377;0.37277833086065204;0.5683649141281435;0.01894379982334856;0.13758596803243506;0.003249543979865682;0.007366983710050753;0.07099797367130423
8.29913330078125;-0.7368539347550134;0.21188505822089088;0.923363554013573;-2.737225780694395;-0.54958820132078;2.8158876199891987;0.22053889822609696;0.3920561962782253;0.1242202706549572;0.14339155767524847;-0.00196925282878913;0.005195095191603857;0.5293181252448798
8.366579532623291;-0.7918298554618732;0.10689792767425921;2.201173479010171;-2.935162322713433;-0.2702097416070828;2.8738199829778592;0.43101762005885247;0.03567451529009545;0.33726814916926995;0.15742289769371628;-0.0007962903165677325;0.00032838528380487196;1.3311988329023745
8.43378758430481;-0.5228114878900048;-0.1447771185900959;2.4031393307968836;-2.6845042737323874;0.28077234670910967;2.7795092283823637;0.055767014670967896;-0.06328264933319377;0.39811808241024194;0.15917587374231246;-0.0020350967112061752;-0.0016188162200472486;1.5670151541418953
8.49942135810852;-0.6224364390393524;-0.2672151296499936;2.553734008964212;-2.641336411596879;0.5372611271311443;2.846522784387557;-0.13097166794505366;-0.06480916365167284;0.3989783201059052;0.12251541789003845;-0.0018927084972623774;-0.0020626400085685614;1.5709896663732346
8.571229696273804;-0.8523611958623576;-0.467971753210187;2.839762049039046;-2.5618940637946634;0.789874023567839;2.953035809456839;-0.3337746818968772;-0.06401625592894677;0.39861809677307414;0.06615747254289638;-0.0053051834715160725;-0.003822694558464011;1.570558827598313
8.64061450958252;-0.5878916518523609;-0.2431751430980773;2.5098998488730864;-2.6561183304270193;0.42341073004212904;2.8078503203848886;-0.022150517154406746;-0.06439400075680296;0.399288533589402;0.1471202003701113;-0.002501235484428314;-0.0017607051986061454;1.570393774175922

